game_name,active_plyrs(min),active_plyrs(24hrs),pos_reviews,gross_rev,units_sold
Smackitball,0,0,56.3%,nan,805
Vistascapes VR,0,0,51.4%,"$3,908","2,004"
DUELEUM,0,0,61.1%,nan,815
Somnium Space VR,1,2,51.3%,nan,"2,430"
VR Trivia Battle,0,0,57.7%,nan,774
Amigo Fishing,1,1,40.5%,nan,"1,280"
ZhanDou (VR and Non-VR),0,0,60.7%,"$9,143","1,355"
Republique VR,0,1,73.5%,"$7,858","2,490"
Kaisuo,0,0,76%,nan,"1,560"
Delirium VR,0,1,73.7%,"$1,155",472
Brew-Ha,0,0,75%,nan,578
Apocalypse Mechanism,0,0,50%,"$7,319",610
Immersion Chess,0,1,66.7%,nan,"40,971"
World of Golf,0,0,55.6%,"$10,928","1,053"
The Murder Room VR,0,0,50%,"$4,143",655
Agent Emerson,0,0,40.7%,"$2,589",810
Girls' civilization 2,0,0,60.7%,"$6,957",840
Liminal,0,0,68.6%,nan,"1,050"
Ski Jump VR,0,0,62.5%,"$2,508",733
Triumph in the Skies,0,0,71.4%,"$9,827",420
NASA's Exoplanet Excursions,0,1,77.8%,nan,544
The Polynesian Cultural Center VR Experience,0,0,78.6%,nan,396
Buccaneers! The New Age of Piracy,0,1,79.6%,nan,"2,940"
Smell Of Death,0,0,64.9%,"$32,246","3,366"
Cow Milking Simulator,0,0,94.9%,"$10,180","3,216"
Reality Blender,0,0,53.8%,nan,452
Rollercoaster Xperience,0,0,63.2%,"$1,942",883
Beyond the Stars VR,0,0,74.4%,nan,"1,118"
snowboarding,0,0,79.3%,nan,870
Fastigium,0,1,52.2%,nan,"2,658"
The Cavern,0,0,46.7%,"$7,811",705
HOLOGRA,0,0,43.5%,"$2,996",906
Bladeline VR,0,0,55.6%,"$5,450",648
Bubble Labs VR,0,0,75%,"$1,823",778
Kessler Effect,0,0,53.3%,"$1,284",450
Hover Skate VR,0,0,45.5%,"$11,248","1,380"
WREST,0,0,62.5%,"$10,919",720
Zombie Riot,0,0,75.6%,"$38,759","3,575"
Singularity 5,0,0,75.6%,"$18,066","2,586"
Above - VR,0,0,36.8%,"$5,302","2,004"
The Stray Cat,0,0,80%,nan,374
Warhammer: Vermintide VR - Hero Trials,0,0,59.3%,nan,"10,707"
Graffiti Bombing,0,1,60.4%,nan,"1,590"
Escape the Bunker,0,0,57.1%,"$2,596",700
The baron got you again,0,0,50%,"$1,247",528
Mental Asylum VR,0,0,63.9%,"$5,215","1,550"
Stolen Steel VR,0,1,53.8%,"$5,869",931
Forestry,0,0,59.1%,"$4,390","1,105"
Primal Reign,0,0,68.6%,nan,"2,353"
Cogito,0,0,68.8%,"$2,231",578
Ghostship Aftermath,0,0,39.4%,"$68,291","8,937"
Escape the Bunker,0,0,57.1%,"$2,596",700
Singularity 5,0,0,75.6%,"$18,066","2,586"
Primal Reign,0,0,68.6%,nan,"2,353"
8i - Make VR Human,0,0,65.7%,nan,"3,990"
Let Hawaii Happen VR,0,0,62.5%,nan,"1,818"
El Ministerio del Tiempo VR: Salva el tiempo,0,0,63.6%,nan,555
Cow Milking Simulator,0,0,94.9%,"$10,180","3,216"
The Stray Cat,0,0,80%,nan,374
Lone Pirate VR,0,0,50%,"$4,330",915
"Okay, Panic!",0,0,41.2%,"$4,478",608
Drone Showcase,0,0,65.4%,nan,780
Mental Asylum VR,0,0,63.9%,"$5,215","1,550"
Doritos VR Battle,0,0,64.7%,"$2,381",993
Stolen Steel VR,0,1,53.8%,"$5,869",931
A-Escape VR,0,0,60.9%,"$6,127",993
Magic Blast VR,0,0,71.4%,"$6,005",506
Bingo VR,0,1,69.2%,nan,780
Chamber 19,0,0,64.6%,"$25,013","2,303"
Fovos VR,0,3,61.8%,nan,"3,516"
Zombie Hobby VR,0,0,68.4%,"$4,128",703
Ghostship Aftermath,0,0,39.4%,"$68,291","8,937"
Space Fist,0,0,77.6%,"$24,147","1,903"
Renters Revenge,0,0,78.3%,nan,"1,022"
Pinball Inside: A VR Arcade Game,0,0,77.8%,nan,"2,588"
Holo Impact : Prologue,0,0,88.9%,"$15,800","1,593"
Holy Chick!,0,1,65%,"$1,152",600
VR Dunhuang,0,0,75%,"$3,782",500
Pyramid VR,0,0,53.8%,"$1,551",628
PANTY SLIDE VR,0,0,64.3%,"$1,754",470
RunVR,0,0,80%,"$10,262","2,214"
Gun Beat,0,0,72.7%,"$2,094",404
Vanguard V,0,0,66.7%,"$8,734",728
Cogs and Cowboys,0,0,55.6%,"$3,853","1,008"
Stars,0,0,68.8%,"$11,458","1,557"
Virtual Warfighter,0,0,62.9%,"$73,471","4,050"
Crawling Of The Dead,0,0,66.7%,"$28,887","1,620"
LightStrike,0,0,56.3%,"$1,840",579
A Lost Room,0,0,60%,"$5,086",705
Redswood VR,0,0,70%,"$5,421","1,800"
Freeze Climbing,0,0,66.7%,$721,515
VRIQ,0,0,65.6%,nan,"1,375"
Marlene Betwixt,0,0,57.9%,"$4,590",666
"Welcome Home, Love",0,0,64.7%,"$3,313",760
Skinscape,0,0,60%,nan,369
Jonah's Path,0,0,67.6%,nan,"3,930"
Magic Tavern,0,0,50%,$436,558
The Last Dinner,0,0,51.5%,nan,"1,162"
Tiny Love,0,0,68.4%,nan,674
Lost Circus VR - The Prologue,0,0,81.9%,"$7,640","2,160"
Super Amazeballs,0,0,84.2%,"$6,355","1,234"
Xenociders,0,0,47.6%,"$12,029",630
PLANNES,0,1,81.5%,"$12,253","1,263"
Kitty Rescue,0,1,73.5%,"$1,101","1,345"
VR Coaster Extreme,0,0,42.9%,"$3,999","1,028"
OnsenVR,0,0,72%,"$7,399",985
Krieg,0,0,75%,"$2,727","1,338"
VRQ Test,0,0,75%,nan,484
AESCULAP® OrthoPilot®Elite VR Palpation,0,0,73.7%,nan,703
Dances with Butterflies VR,0,0,78.9%,nan,606
God Hand,0,0,77.8%,nan,"1,116"
Trickster VR: Horde Attack!,0,1,72.4%,nan,"1,494"
BE THE HERO,0,0,52.9%,"$11,652",742
ALaLa: Wake Mi Up!,0,0,63.6%,"$4,091",550
Insane Decay of Mind: The Labyrinth,0,0,51.9%,"$6,427","3,106"
Glaive,0,0,68.8%,"$1,795",960
X-Fire VR,0,0,46.2%,"$4,185",565
Maxi Pool Masters VR,0,0,60%,$950,450
The Lost VR,0,0,89.5%,"$8,899",742
Darwin's bots: Episode 1,0,0,52.9%,"$4,796",850
Kira,0,0,65.5%,nan,"1,365"
Starman's VR Experience,0,1,61.8%,nan,"11,630"
Kindled Cavern,0,0,87.5%,"$1,984",741
Housekeeping VR,0,0,58.8%,"$5,650",760
Porsche Hall of Legends VR,0,0,65.4%,nan,780
Beach Body Bros,0,0,90.9%,nan,874
Google Spotlight Stories: On Ice,0,0,92.7%,nan,"1,505"
Fracked,1,1,60.4%,"$37,145","1,620"
MIND: Path to Thalamus Enhanced Edition,2,2,66.1%,$644k,"89,639",5.8 hours,4.7 hours
Volo Airsport,0,1,69.4%,"$91,500","10,238"
Escape: VR,3,3,80.7%,"$4,165","7,465"
Tesseract VR,0,0,60%,nan,872
Bowling at the Lake,0,0,55%,nan,"1,125"
Diesel Express VR,0,0,66.7%,"$5,095",648
Conquer,0,0,54.2%,"$7,955","1,085"
Flip the Table,0,0,50%,$554,465
3D Organon VR Anatomy,0,5,46.9%,nan,816
Conquer,0,0,54.2%,"$7,955","1,085"
3D Organon VR Anatomy,0,5,46.9%,nan,816
Diorama No.1 : Blocked In,0,0,68.8%,"$1,400","1,818"
Flip the Table,0,0,50%,$554,465
Anarchy Arcade,3,7,68.7%,nan,397k,66.2 hours,2.4 hours
Protocol VR,0,0,45.7%,"$19,778","1,424"
SchoolJump,0,0,46.2%,$319,419
SoundLites,0,0,68%,nan,"10,895"
The Beanstalk,0,0,66.7%,nan,619
The Same Crime,0,0,60%,nan,455
Disc Golf VR,0,0,50%,nan,533
The Rise of Captain Longbeard,0,0,77.3%,"$19,193","1,320"
Rubber Ball VR,0,0,78.8%,nan,"1,560"
Order Up VR,0,1,75.9%,nan,"2,857"
President Erect VR,1,1,78%,nan,"19,728"
Wacktory,1,2,73.1%,nan,"1,008"
Header Goal VR: Being Axel Rix,0,0,88.2%,"$2,986",329
Lord Darydikilkil,0,0,68.8%,$476,323
The Uncertain: VR Experience,0,0,70.6%,nan,"1,480"
EmbodyMe Beta,0,0,70%,nan,960
COMPLEX a VR Puzzle Game,0,0,73.7%,"$2,766",574
Chop and Drop VR,0,1,70.7%,nan,"2,530"
Dream Coaster VR Remastered,0,3,55%,"$4,835","3,528"
Octoshield VR,0,0,69%,"$6,176","1,713"
Punch Bomb,0,0,100%,"$3,445",730
Aeronaut,0,0,95.8%,nan,636
Mouse Playhouse,0,0,84%,nan,"12,898"
The Professor Presents: #GotHandles,0,0,81%,nan,988
Letzte Worte VR,0,0,85.7%,nan,944
Crypt Hunter,0,0,48.1%,"$9,319","1,288"
It's a Trap,0,0,50%,"$8,583",542
Broken Blue,0,0,68.3%,nan,"2,385"
The Torus Syndicate,0,0,75%,"$7,706",705
AaAaAA!!! - A Reckless Disregard for Gravity,0,1,83.9%,$982k,160k,5.1 hours,2.7 hours
Bleeding Hunt VR Chap.1,0,2,66.7%,"$5,658","2,547"
MageWorks,0,0,56.3%,"$2,718",640
Circuit Slinger,0,0,56%,nan,860
Country of One,0,0,60%,"$6,367","1,050"
Super Ultra Monster Smash!,0,0,53.8%,"$3,491","1,635"
VRoid Studio v1.22.0,531,573,94.5%,nan,"89,490",70.8 hours,17.3 hours
Timeless Paradox VR,0,0,80%,"$18,263","1,350"
Idol Quest VR,0,0,54.5%,$623,914
Panic Station VR,0,1,81.1%,nan,"1,110"
Fastigium: Dead End,0,0,68.8%,"$3,010",778
Counter Fight 3,0,0,42.1%,"$5,955",580
Poly Quest,0,0,65.4%,nan,992
Sanctuary VR (Also contains non-VR version),0,0,52.9%,$144,918
Soldier Sortie :VR Agent 006,0,0,53.8%,"$10,704",813
Air Raid Over Britain,0,0,52%,nan,"1,028"
Spooky Night,0,2,90.6%,nan,"1,737"
AaAaAA!!! - A Reckless Disregard for Gravity,0,1,83.9%,$982k,160k,5.1 hours,2.7 hours
Chained: A Victorian Nightmare,0,0,61.8%,"$4,229","1,050"
Real Al's Humanity Academy,0,0,89.7%,nan,984
VectorWave,0,0,86.2%,"$14,845","3,105"
Dragon Fight VR,0,0,91.7%,nan,360
vBuilder,0,1,69.2%,nan,565
Intel 5G VR Experience,0,0,40%,nan,915
Amazing Thailand VR Experience,0,0,40%,nan,460
Virtual Hero VR,0,1,68.3%,nan,"2,321"
Becoming Homeless: A Human Experience,1,1,51.4%,nan,"1,377"
NOLO HOME,0,4,40.4%,nan,"1,368"
Adagio,0,0,53.3%,nan,406
Children of Colossus,0,0,67.9%,"$3,747","1,105"
VR Model Viewer,0,0,67.4%,"$13,598","1,380"
RevelationTrestan-尸忆岛,0,0,68.8%,"$10,797",680
Jar Wars,0,1,70.5%,nan,"5,520"
RideOp - VR Thrill Ride Experience,0,1,67.7%,nan,"1,998"
Hold Your Ground,0,0,84.6%,nan,810
Crystal Reign,0,0,86.7%,"$1,891",688
DatavizVR Demo,0,0,92.3%,nan,732
Age of ilcoin VR : Retribution,0,0,48%,nan,750
Haunted House Escape: A VR Experience,1,2,42.9%,nan,"1,260"
Clazer,0,1,74.2%,"$20,447",960
Epic Fun,6,7,65.8%,nan,"2,280"
Terje Haakonsen's Powder VR,0,0,77.3%,"$25,318","1,980"
Zero Killed,0,0,52.5%,"$21,324","1,830"
Passengers: Awakening VR Experience,0,0,44.4%,"$6,349",855
Waking the Glares - Chapters I and II,0,0,59.5%,"$72,483","27,695"
Valiant,0,0,65.4%,"$38,228","3,126"
SLIVER.tv,0,0,56.1%,nan,"1,943"
The Energy Lab,0,0,63.3%,nan,"1,110"
BeefeaterXO,0,0,65%,nan,893
Cloudborn,0,0,52.4%,"$6,174",574
Death Dojo,0,0,67.9%,nan,"4,662"
Desert Ride Coaster,0,1,60%,nan,"2,844"
Age-Old Cities VR,nan,nan,nan,nan,nan
Lumberjack VR,0,0,61.1%,"$1,340",720
3D Organon Anatomy,0,7,50.7%,nan,"1,365"
"UNCORPOREAL - ""Alcatraz Island Lofts""",0,0,57.1%,nan,"1,272"
Viveport Video,1,5,53.5%,nan,"5,970"
Desert Ride Coaster,0,1,60%,nan,"2,844"
Age-Old Cities VR,nan,nan,nan,nan,nan
Lumberjack VR,0,0,61.1%,"$1,340",720
3D Organon Anatomy,0,7,50.7%,nan,"1,365"
Reboant Demo,0,0,60.7%,"$2,168","2,733"
Super Cat Herding: Totally Awesome Edition,0,0,83.9%,"$9,164","1,258"
SPECIAL FORCE VR: INFINITY WAR,2,4,61.1%,"$22,981","1,900"
"UNCORPOREAL - ""Alcatraz Island Lofts""",0,0,57.1%,nan,"1,272"
Viveport Video,1,5,53.5%,nan,"5,970"
Virtual Reality Experiment Framework,0,0,50%,nan,394
Bridge to Nowhere,0,0,45.5%,nan,639
B. Braun Future Operating Room,0,0,66.7%,nan,945
Clean VR,0,0,58.3%,nan,354
VR RunningJoe,0,0,73.3%,"$3,275",819
三国虎将传VR2-Sanguo Warriors VR2,0,0,63.2%,"$10,657",724
Malazard: Magic Defense,0,0,80.8%,"$5,441","1,009"
P·O·L·L·E·N,0,1,65.6%,"$83,606","6,034"
Jinxed,0,0,53.8%,"$2,074",430
Frankenstein: Beyond the Time,0,0,63%,"$12,265",996
SYREN,0,0,54.1%,"$29,685","1,855"
TankVR,0,0,52.8%,$984,759
Bring to Light,0,0,68.4%,"$20,837","1,376"
Boxing Saga,0,0,53.8%,"$3,853",965
Boom Boomerang,0,0,81.8%,"$1,272",330
Ski Doom VR,0,0,72.2%,nan,570
Net VR Theater,0,0,61.5%,nan,390
AM Model Viewer,0,0,69.2%,"$4,615",628
GameGuru - Expansion Pack,nan,nan,nan,nan,nan
Ultimate Coaster X,3,3,88.5%,nan,"5,372"
HVRGUN,0,0,60%,"$3,562",728
VR Jogger,0,0,44.4%,nan,904
Basketball Madness,0,0,84.6%,"$1,272",390
Doomsday Survival:Training,0,0,60%,"$3,741",576
Get Lost In Nature With Luke,nan,nan,nan,nan,nan
"UNCORPOREAL - ""Fluffy!""",0,0,66.7%,nan,"1,911"
Six Feet Under,0,0,69.6%,nan,"1,332"
Float Gallery,0,0,66.7%,nan,665
HeapVR,0,0,66.7%,nan,620
Team Up VR (Beta),0,0,48.3%,nan,"1,052"
Hold the door!,0,0,60.5%,nan,"2,205"
The Journey Home,0,0,48.4%,nan,"1,839"
TendyTrainer,0,0,64.7%,nan,504
Keep Watching VR,0,0,61.5%,"$1,223",545
DoubleTap,0,0,60%,"$4,162",728
VR Rome,0,0,61.1%,"$7,578",652
Across The Line,0,0,52.2%,nan,970
The Divergent Series: Allegiant VR,0,0,65%,nan,"6,003"
MagixHome™ VR,0,0,50%,nan,885
Larkin building by Frank Lloyd Wright,0,0,60%,nan,574
Expedia Cenote VR,0,0,64.7%,nan,630
Bridge Trek,0,0,77.3%,nan,893
NEKROTRONIC VR,0,0,42.9%,nan,420
Frequency Garden,0,0,77.8%,"$1,896",540
The Villa: Allison's Diary,0,0,66.7%,"$1,780",459
Metaverse Construction Kit,0,0,67.7%,nan,"13,125"
Shuttle Commander,0,0,46.7%,"$16,677",960
FINAL ARCHER VR,0,0,56.5%,"$4,407",813
Aperture Desk Job,38,39,95.1%,nan,572k,1.6 hours,0.6 hours
Axegend：Episode I,0,0,82.4%,nan,510
Cloudlands 2,0,0,58.8%,"$8,040",510
Piwall,0,0,60%,nan,"1,217"
Counter Fight 4,0,0,77.8%,"$3,707",540
The Paperman,0,0,69.8%,nan,"9,180"
Piñata,0,0,51.2%,nan,"2,283"
Cyber Surf,0,0,64.3%,nan,594
Anti Gravity Warriors VR,0,0,42.9%,nan,853
Shinrin-yoku: Forest Meditation and Relaxation,0,0,59.1%,nan,838
Rail Adventures - VR Tech Demo,0,0,47.4%,nan,"2,265"
A Collection of Bad Moments,0,0,61.5%,"$1,576",523
rumii,0,1,71.4%,nan,812
Reboant - Endless Dawn,0,0,47.1%,"$4,262",524
Virtual telescope,0,0,62.5%,"$2,392",622
Beach Cry of VR,0,0,58.3%,"$5,202",578
True Blades™,0,0,43.5%,"$25,817","1,128"
Mortars VR,0,0,60.5%,"$4,709","6,182"
Vision,0,0,75.4%,nan,"2,014"
Follia - Dear father,0,1,61.8%,"$71,760","5,010"
Grave of the Petrified,0,0,79.1%,nan,"1,290"
VR Immortal Fight,0,0,86.2%,"$3,568",900
Maze Run VR,0,0,57.1%,"$3,714","1,050"
Spider Fear,0,0,50%,nan,300
Tower VR,0,0,62.2%,nan,"1,156"
Amigo VR,0,1,47.5%,nan,"1,875"
PhyxBox,1,1,62.5%,nan,"1,200"
Water Planet,0,0,74.2%,"$12,272",882
Robot City Stadium,0,0,78.6%,"$2,006",300
Last Hope Z - VR,0,0,55.6%,"$2,877",701
A Walk in the Woods,0,0,73.6%,"$2,469","2,610"
LEGO® Batman 'The Batmersive Experience',nan,nan,nan,nan,nan
Blastworld,0,0,54%,nan,"1,530"
Chocolat Rush,0,0,73.9%,"$3,893",596
Heavens Tournament,0,0,46.9%,"$5,678",990
Hollow Remnant,0,0,76.9%,"$2,028",390
ICED VR,0,0,63.6%,"$3,216",455
Tropical Air Hockey,0,0,69.2%,"$2,056",810
Sansar,5,8,53.6%,nan,"19,193",95.4 hours,3.2 hours
Voyage Senki VR 海洋传说 VR,0,0,45%,nan,"1,602"
PST VR (Primary Surgical Treatment),0,0,52.2%,nan,690
Half-Life: VR Mod,0,11,68.3%,nan,"5,580"
Dragon Roller Coaster HD,0,3,76.9%,"$1,392",448
PingBall VR,0,0,68.8%,"$5,031",778
Trains VR,0,0,79.2%,"$9,296",888
VR Curling,0,0,61.5%,"$1,251",412
Re-O-Ri,0,0,91.7%,nan,"2,160"
Teleporter: World of Gamers (Alpha),0,0,81.8%,nan,"1,650"
Doctor Who: The Runaway,0,1,85.7%,nan,"4,410"
WellTown,0,0,72%,nan,842
Go For A Walk,0,0,76.5%,nan,540
Parliament - Parlement,0,0,100%,nan,510
4089: Ghost Within,0,1,59.2%,"$27,475","5,753"
Anima,0,0,64%,$480,658
Zanshin,0,0,56.3%,"$4,511",680
Fire Escape,0,0,66.7%,"$7,679","1,080"
Fancy Skiing 2: Online,1,5,59.1%,"$6,854",768
CityWarHeroes VR,0,0,76.9%,nan,390
Led It Rain VR,0,0,75%,nan,744
Storm VR,0,0,73.3%,"$10,227","5,885"
Cove Point Fun Center VR,0,0,62.5%,"$3,041",733
With Loneliness,0,0,75.9%,"$4,821",914
Let's Bowl VR - Bowling Game,0,0,72.1%,"$26,433","1,908"
Viking Days,0,0,47.8%,"$2,780",784
Witoo VR photo viewer,0,0,63.6%,nan,230
EDMtv VR,0,0,50%,nan,519
Apollo 11 VR,0,1,53.8%,nan,434
RoboSports VR,0,0,52.9%,nan,966
Beer Pong League,0,0,68.8%,"$4,266","1,028"
Let's Bowl VR - Bowling Game,0,0,72.1%,"$26,433","1,908"
Purgation,0,0,68.8%,nan,665
Infinite Art Museum,0,0,90.9%,nan,"1,180"
Prey: Typhon Hunter,1,3,32.4%,$552k,"27,635",7.4 hours,0.6 hours
Ship It,0,0,92.9%,"$2,738",301
Destination: Pluto The VR Experience,0,0,54.1%,nan,"1,675"
A Stickman Reality,0,0,85.1%,nan,"1,480"
VR Dinosaur Hunter,0,0,100%,$864,300
A CHALLENGE,nan,nan,nan,nan,nan
English Teaching Assistant VR,0,0,46.2%,nan,443
Final Rest,0,0,46.2%,$466,628
Case Files: The Death of Paulette Williams,0,0,73.9%,"$3,407",690
GIPHY World VR,0,0,76.5%,nan,630
Draconic Order VR,0,0,63.6%,"$9,239",633
Spirit Realm,0,0,66.7%,nan,"1,438"
Danger Room VR,0,0,71%,nan,"1,046"
Koliseum Soccer VR,0,0,61.1%,"$2,040",540
CyberClub-2077,0,0,66.7%,"$4,797",600
Dafen Oil Painting Village: An Immersive Reality,0,0,46.2%,nan,448
World Apart,0,0,46.7%,$502,475
Avem33,0,1,58.3%,nan,"1,715"
Basic Car Repair Garage VR,0,1,69.2%,nan,390
Badminton Kings VR,0,1,66.7%,"$11,309",952
Visitations,0,0,87.2%,nan,"1,170"
Balls! Virtual Reality Cricket,0,0,71%,"$9,769","1,213"
Eclipse: Edge of Light,0,0,69%,"$9,524",870
Moose Life,1,1,97.7%,"$13,657","2,580"
Aripi,0,0,75%,"$2,232",720
DrillsVR,0,2,56.3%,nan,"1,177"
Beer and Skittls VR,0,0,84%,$922,810
Leadwerks Game Engine,4,5,72.6%,$1.5m,"25,213"
Party Pumper,0,0,72.2%,"$7,288","1,110"
Inevitable VR,0,0,41.7%,nan,408
Space Maze,0,0,88.2%,"$2,848",608
Henchman For Hire,0,0,72.2%,nan,540
Moto VR,1,1,46.7%,"$4,104",529
Shennong: Taste of Illusion,0,0,75%,"$2,184",958
Elite Escape,0,0,68.8%,$727,265
"VR Fitness Gym (Cycling, Marathon, Football, etc)",0,0,64.7%,"$2,787",510
